0,0,Tensor:(63.132318716360885, training=True),[47.86234966665927, -0.6646052424673239, 48.668048570605414, -6.938893903907228e-18]
1,555,Tensor:(0.6893100421634211, training=True),[-686.2683034898396, -8.416591387739645, 48.66804857060541, 8.049116928532385e-16]
1,556,Tensor:(0.7374772760073758, training=True),[-685.6911182058976, -8.411809591126717, 48.66804857060541, 7.216449660063518e-16]
1,557,Tensor:(0.6450374818060949, training=True),[-685.804146521962, -8.412719036792252, 48.66804857060541, 7.216449660063518e-16]
1,558,Tensor:(0.7190349845474989, training=True),[-685.5935217734922, -8.41072404569191, 48.66804857060541, 7.494005416219807e-16]
1,559,Tensor:(0.4551285571128878, training=True),[-685.199059926841, -8.408181558541386, 48.66804857060541, 7.494005416219807e-16]
1,560,Tensor:(0.8016979945350006, training=True),[-685.3599405688952, -8.41166075017148, 48.66804857060541, 8.326672684688674e-16]
1,561,Tensor:(0.5294927794767371, training=True),[-685.0978769632698, -8.408855845835147, 48.66804857060539, 8.326672684688674e-16]
1,562,Tensor:(0.7667131803800515, training=True),[-684.6223312422559, -8.404395081274622, 48.66804857060541, 8.049116928532385e-16]
1,563,Tensor:(0.6385443798444107, training=True),[-684.9469098612216, -8.40905529998336, 48.66804857060541, 7.494005416219807e-16]
1,564,Tensor:(1.0315423512283146, training=True),[-685.484088218712, -8.415166790700965, 48.668048570605414, 7.216449660063518e-16]
1,565,Tensor:(0.6264391695945776, training=True),[-685.2037244704745, -8.411374209660988, 48.66804857060541, 8.881784197001252e-16]
1,566,Tensor:(0.7507023910522832, training=True),[-685.4959138811038, -8.413375549115782, 48.66804857060541, 6.661338147750939e-16]
1,567,Tensor:(0.39870882670022306, training=True),[-685.289054194683, -8.411713546981742, 48.66804857060541, 6.661338147750939e-16]
1,568,Tensor:(0.7082977059959574, training=True),[-685.1320508228985, -8.411305114827426, 48.66804857060541, 7.216449660063518e-16]
1,569,Tensor:(0.4428276604697184, training=True),[-685.217515276468, -8.412564054433673, 48.66804857060541, 8.881784197001252e-16]
1,570,Tensor:(0.7131537670125736, training=True),[-684.7886173194033, -8.407340074147953, 48.66804857060541, 8.881784197001252e-16]
1,571,Tensor:(0.5935355115026791, training=True),[-684.5318520900623, -8.404763941469778, 48.66804857060541, 8.326672684688674e-16]
1,572,Tensor:(0.758561430450552, training=True),[-684.4204984149186, -8.403451539164827, 48.66804857060541, 8.881784197001252e-16]
1,573,Tensor:(1.0267940877492596, training=True),[-684.4665830929673, -8.404644964991743, 48.66804857060541, 7.494005416219807e-16]
1,574,Tensor:(0.5548585916842912, training=True),[-684.2061756693266, -8.402566229857758, 48.66804857060541, 8.049116928532385e-16]
1,575,Tensor:(0.6447346608883509, training=True),[-684.1855470263226, -8.402546100731405, 48.66804857060541, 8.326672684688674e-16]
1,576,Tensor:(0.80976125846057, training=True),[-684.2753546277384, -8.403535366117929, 48.66804857060541, 7.771561172376096e-16]
1,577,Tensor:(1.0588931278096099, training=True),[-684.9273983621646, -8.410485902742053, 48.66804857060541, 7.771561172376096e-16]
1,578,Tensor:(0.6903164969311129, training=True),[-684.7210862229899, -8.407528532202386, 48.66804857060541, 7.771561172376096e-16]
1,579,Tensor:(0.4315188575850831, training=True),[-684.2369424051892, -8.40265196414768, 48.66804857060541, 8.604228440844963e-16]
1,580,Tensor:(0.6700923018242629, training=True),[-684.387352761127, -8.404515836072001, 48.66804857060541, 7.771561172376096e-16]
1,581,Tensor:(0.6314502283203289, training=True),[-683.8809741456892, -8.398430284208123, 48.66804857060541, 7.771561172376096e-16]
1,582,Tensor:(0.48073051045489024, training=True),[-684.0220734364765, -8.399582555240176, 48.66804857060541, 6.661338147750939e-16]
1,583,Tensor:(0.46597459005411457, training=True),[-683.6420125805777, -8.394866034378516, 48.66804857060541, 7.216449660063518e-16]
1,584,Tensor:(0.6006986638656497, training=True),[-683.2993134911375, -8.390712878512499, 48.66804857060541, 6.106226635438361e-16]
1,585,Tensor:(0.8757112009126502, training=True),[-683.5728525600125, -8.392522119995075, 48.66804857060541, 5.551115123125783e-16]
1,586,Tensor:(0.6136293868008535, training=True),[-683.4622636559737, -8.391077441126516, 48.66804857060541, 4.440892098500626e-16]
1,587,Tensor:(0.620602617849703, training=True),[-682.7694983342835, -8.38261384592408, 48.66804857060541, 6.106226635438361e-16]
1,588,Tensor:(0.46158408907320014, training=True),[-682.5223635576358, -8.3799414982897, 48.66804857060541, 5.551115123125783e-16]
1,589,Tensor:(0.26870812616485035, training=True),[-682.001588100772, -8.37473949877327, 48.66804857060541, 4.996003610813204e-16]
1,590,Tensor:(0.4085344443240184, training=True),[-681.9667335802876, -8.374210598957255, 48.6680485706054, 4.996003610813204e-16]
1,591,Tensor:(0.5418261152501609, training=True),[-681.8507968204589, -8.372801443909097, 48.66804857060541, 4.996003610813204e-16]
1,592,Tensor:(0.38088057551903765, training=True),[-681.2570950642976, -8.367380121356444, 48.66804857060541, 4.996003610813204e-16]
1,593,Tensor:(0.7252227812679702, training=True),[-681.2386999578534, -8.36747904435109, 48.6680485706054, 6.106226635438361e-16]
1,594,Tensor:(0.5297989867292919, training=True),[-681.1848077855234, -8.366702760247655, 48.66804857060541, 6.661338147750939e-16]
1,595,Tensor:(0.441723375923306, training=True),[-680.7217475884515, -8.36234307649719, 48.66804857060541, 6.38378239159465e-16]
1,596,Tensor:(0.6011787351449738, training=True),[-680.67794102633, -8.36228842327506, 48.66804857060541, 6.106226635438361e-16]
1,597,Tensor:(1.0405297529436883, training=True),[-680.6490360558884, -8.362452804700197, 48.66804857060541, 6.938893903907228e-16]
1,598,Tensor:(0.23095602247071237, training=True),[-680.406331810628, -8.36020832817213, 48.66804857060541, 7.216449660063518e-16]
1,599,Tensor:(0.7018215455075107, training=True),[-680.2176406764031, -8.357349219208059, 48.668048570605414, 6.661338147750939e-16]
2,0,Tensor:(0.7303865890650125, training=True),[-680.088245561144, -8.356122985132352, 48.66804857060541, 6.106226635438361e-16]
2,1,Tensor:(0.7898895499398644, training=True),[-679.745270692257, -8.353197336160243, 48.66804857060541, 6.106226635438361e-16]
2,2,Tensor:(0.8187940332861744, training=True),[-680.3646898866971, -8.36072172216885, 48.66804857060541, 5.551115123125783e-16]
2,3,Tensor:(0.4129299323750949, training=True),[-679.950306811024, -8.356163633820259, 48.66804857060541, 5.551115123125783e-16]
2,4,Tensor:(0.4300695814375343, training=True),[-679.8692025604149, -8.356068944286635, 48.6680485706054, 5.551115123125783e-16]
2,5,Tensor:(0.6253257120709705, training=True),[-679.5397653558646, -8.353064145960783, 48.66804857060541, 4.996003610813204e-16]
2,6,Tensor:(1.0536348689955737, training=True),[-679.6563695914231, -8.3528564622629, 48.66804857060541, 4.440892098500626e-16]
2,7,Tensor:(0.6991682330349167, training=True),[-680.0647658115038, -8.35800747287259, 48.66804857060541, 6.106226635438361e-16]
2,8,Tensor:(0.9874685922683937, training=True),[-680.1173608599829, -8.3594643886391, 48.66804857060541, 5.551115123125783e-16]
2,9,Tensor:(0.6360717224332262, training=True),[-680.1407938893525, -8.359468619971281, 48.66804857060541, 6.106226635438361e-16]
2,10,Tensor:(0.8020316999933901, training=True),[-680.6022118916258, -8.364524994563695, 48.66804857060541, 4.996003610813204e-16]
2,11,Tensor:(0.9330359159782013, training=True),[-680.7338465147266, -8.366623272655243, 48.66804857060541, 4.440892098500626e-16]
2,12,Tensor:(1.036880984138633, training=True),[-680.747055108778, -8.367620439182616, 48.66804857060541, 5.273559366969494e-16]
2,13,Tensor:(0.925671722820146, training=True),[-681.0157055606392, -8.369251986568173, 48.66804857060541, 4.996003610813204e-16]
2,14,Tensor:(0.6306155170770927, training=True),[-680.6193744188528, -8.364990492743338, 48.66804857060541, 6.661338147750939e-16]
2,15,Tensor:(0.7135447006167983, training=True),[-680.3593368475717, -8.362509197039916, 48.66804857060541, 4.996003610813204e-16]
2,16,Tensor:(0.7743670740516686, training=True),[-680.6568011400964, -8.364269995482811, 48.6680485706054, 5.551115123125783e-16]
2,17,Tensor:(0.5425836577281601, training=True),[-680.6377947243674, -8.363161267688096, 48.66804857060541, 5.551115123125783e-16]
2,18,Tensor:(0.6349080425328447, training=True),[-680.4692175151222, -8.360262346917445, 48.66804857060541, 5.551115123125783e-16]
2,19,Tensor:(0.5075372348045805, training=True),[-680.0772826216331, -8.357664862867242, 48.66804857060541, 6.106226635438361e-16]
2,20,Tensor:(0.9614080363198493, training=True),[-680.5210341988951, -8.362979076013172, 48.66804857060541, 6.661338147750939e-16]
2,21,Tensor:(0.44477233130944016, training=True),[-680.2833723505552, -8.360992549296693, 48.66804857060541, 6.661338147750939e-16]
2,22,Tensor:(0.5217678950369846, training=True),[-679.8619561337509, -8.358700203313589, 48.66804857060541, 7.216449660063518e-16]
2,23,Tensor:(0.6393132570821625, training=True),[-679.7876779196306, -8.35775173052879, 48.66804857060541, 4.440892098500626e-16]
2,24,Tensor:(0.6877853892785023, training=True),[-679.7039675469412, -8.356882451678795, 48.66804857060541, 5.551115123125783e-16]
2,25,Tensor:(0.5524855837529357, training=True),[-679.3880976325047, -8.353609526761987, 48.66804857060541, 5.828670879282072e-16]
2,26,Tensor:(0.7611331456790041, training=True),[-679.2533672815209, -8.352582018817483, 48.66804857060541, 4.996003610813204e-16]
2,27,Tensor:(0.5500032742720916, training=True),[-678.8040862544327, -8.349325180487146, 48.66804857060541, 4.996003610813204e-16]
2,28,Tensor:(0.5943953017439895, training=True),[-678.5809567507348, -8.346444346001574, 48.6680485706054, 4.718447854656915e-16]
2,29,Tensor:(0.6398762233853804, training=True),[-678.1926355651948, -8.341975770434068, 48.66804857060541, 4.440892098500626e-16]
2,30,Tensor:(0.8402429939705496, training=True),[-678.5394799682, -8.345399279895567, 48.66804857060541, 4.996003610813204e-16]
2,31,Tensor:(0.5244574605787373, training=True),[-678.3231735913828, -8.343903127750494, 48.66804857060541, 5.551115123125783e-16]
2,32,Tensor:(0.8831107953207846, training=True),[-678.535936720942, -8.34598881391555, 48.66804857060541, 4.996003610813204e-16]
2,33,Tensor:(0.7890062867328956, training=True),[-678.4116019463015, -8.344346547388122, 48.66804857060541, 3.885780586188048e-16]
2,34,Tensor:(0.6556760891943886, training=True),[-678.4195714042778, -8.344659022901839, 48.66804857060539, 3.885780586188048e-16]
2,35,Tensor:(0.7573349449836894, training=True),[-678.513261978836, -8.345019036714316, 48.66804857060541, 3.885780586188048e-16]
2,36,Tensor:(0.72909776613578, training=True),[-678.2960114323762, -8.345026720853424, 48.66804857060541, 4.440892098500626e-16]
2,37,Tensor:(0.9021613464123781, training=True),[-678.3759068992547, -8.34491773063895, 48.6680485706054, 2.7755575615628914e-16]
2,38,Tensor:(0.6530534102001582, training=True),[-677.9357983099222, -8.34134924551432, 48.66804857060541, 3.3306690738754696e-16]
2,39,Tensor:(0.5455957192026651, training=True),[-677.8131780164232, -8.34142615722265, 48.66804857060541, 3.0531133177191805e-16]
2,40,Tensor:(0.4818444349516172, training=True),[-677.933812702461, -8.34265526500418, 48.66804857060541, 3.885780586188048e-16]
2,41,Tensor:(0.8311698403249923, training=True),[-677.9924254564685, -8.342067088759514, 48.66804857060539, 2.220446049250313e-16]
2,42,Tensor:(0.7097855294395832, training=True),[-678.3160779581168, -8.344559630919882, 48.66804857060541, 3.885780586188048e-16]
2,43,Tensor:(0.7585919884218686, training=True),[-678.1432809725916, -8.343550713760646, 48.6680485706054, 2.7755575615628914e-16]
2,44,Tensor:(0.7544044074084022, training=True),[-677.7691222759819, -8.339146341886545, 48.66804857060539, 3.608224830031759e-16]
2,45,Tensor:(0.6248141395456951, training=True),[-677.9483244072891, -8.3412225747583, 48.6680485706054, 4.163336342344337e-16]
2,46,Tensor:(0.6861930859867672, training=True),[-677.6721835781701, -8.339148459601518, 48.6680485706054, 3.608224830031759e-16]
2,47,Tensor:(0.708818113647856, training=True),[-677.4560615494481, -8.338093701157053, 48.6680485706054, 2.498001805406602e-16]
2,48,Tensor:(0.8186537343898495, training=True),[-677.411444718412, -8.337934770382981, 48.66804857060541, 3.885780586188048e-16]
2,49,Tensor:(0.6949490044187472, training=True),[-677.6677570363759, -8.342389355965569, 48.6680485706054, 3.608224830031759e-16]
2,50,Tensor:(0.6293149547685677, training=True),[-677.7647739056283, -8.343063122874783, 48.6680485706054, 3.608224830031759e-16]
2,51,Tensor:(0.9140920402083936, training=True),[-677.7598425633275, -8.343852186877012, 48.66804857060539, 3.885780586188048e-16]
2,52,Tensor:(0.6378133927560643, training=True),[-677.3843034899356, -8.341585799262818, 48.6680485706054, 4.440892098500626e-16]
2,53,Tensor:(0.8536113606730844, training=True),[-677.767568716391, -8.346665202029037, 48.66804857060539, 3.608224830031759e-16]
2,54,Tensor:(0.563563889748481, training=True),[-677.5673164239614, -8.344779218785568, 48.66804857060539, 3.608224830031759e-16]
2,55,Tensor:(0.5884770814016808, training=True),[-677.2794538472323, -8.342904968052107, 48.66804857060539, 6.106226635438361e-16]
2,56,Tensor:(0.6247622276082718, training=True),[-676.8075003012012, -8.337558754943462, 48.66804857060539, 3.608224830031759e-16]
2,57,Tensor:(0.7036289519815601, training=True),[-676.7560104684596, -8.336243749453164, 48.66804857060541, 3.608224830031759e-16]
2,58,Tensor:(0.9415758559592021, training=True),[-677.142638247268, -8.340867704537743, 48.66804857060541, 4.440892098500626e-16]
2,59,Tensor:(0.60426518155649, training=True),[-677.2061815702552, -8.341259641978901, 48.6680485706054, 5.551115123125783e-16]
2,60,Tensor:(0.48054826862305844, training=True),[-677.1588207449786, -8.340750638519136, 48.66804857060539, 4.718447854656915e-16]
2,61,Tensor:(0.6468357113522879, training=True),[-676.984067919442, -8.338972115708671, 48.66804857060539, 6.106226635438361e-16]
2,62,Tensor:(0.4755868664460053, training=True),[-676.8829665638341, -8.339171935180968, 48.66804857060539, 5.273559366969494e-16]
2,63,Tensor:(0.6066584076352911, training=True),[-676.8763431959017, -8.341220635429137, 48.6680485706054, 5.273559366969494e-16]
2,64,Tensor:(0.8635586895511581, training=True),[-676.8504499766232, -8.340726732969621, 48.66804857060539, 5.273559366969494e-16]
2,65,Tensor:(0.4800486071042732, training=True),[-676.7831509850815, -8.34024405133857, 48.66804857060541, 5.551115123125783e-16]
2,66,Tensor:(0.6201541384284593, training=True),[-676.7859481710037, -8.340576764602496, 48.6680485706054, 5.273559366969494e-16]
2,67,Tensor:(0.6049977527011839, training=True),[-676.590570219963, -8.338425371878323, 48.66804857060539, 6.38378239159465e-16]
2,68,Tensor:(0.802665493332889, training=True),[-676.4858505563379, -8.33744090608991, 48.66804857060539, 4.996003610813204e-16]
2,69,Tensor:(0.8880344580163317, training=True),[-676.8295852849984, -8.339739117031154, 48.6680485706054, 4.163336342344337e-16]
2,70,Tensor:(0.5641622178111358, training=True),[-676.8156455393631, -8.339697782915884, 48.66804857060539, 5.273559366969494e-16]
2,71,Tensor:(0.7231107507737923, training=True),[-676.8489081831012, -8.339569847766017, 48.66804857060539, 5.273559366969494e-16]
2,72,Tensor:(1.0285860467665058, training=True),[-676.9377818817458, -8.34145270045389, 48.66804857060541, 3.3306690738754696e-16]
2,73,Tensor:(0.8375928538014259, training=True),[-676.8672508989233, -8.340760568934419, 48.6680485706054, 4.163336342344337e-16]
2,74,Tensor:(0.7129711765893708, training=True),[-676.5270707169458, -8.33628434530669, 48.66804857060539, 5.551115123125783e-16]
2,75,Tensor:(0.5302840383250673, training=True),[-676.2940388685147, -8.33382527001599, 48.6680485706054, 4.440892098500626e-16]
2,76,Tensor:(0.6676714789622353, training=True),[-676.2526844452146, -8.33365745328722, 48.66804857060539, 5.273559366969494e-16]
2,77,Tensor:(0.8336520014572486, training=True),[-676.278361972788, -8.332484640450906, 48.6680485706054, 5.828670879282072e-16]
2,78,Tensor:(0.9660916935444835, training=True),[-676.5277074791087, -8.333947702323105, 48.6680485706054, 6.661338147750939e-16]
2,79,Tensor:(0.6658717537814595, training=True),[-676.9066327209808, -8.338055740968912, 48.66804857060539, 5.273559366969494e-16]
2,80,Tensor:(0.4966909096633447, training=True),[-677.0175579867428, -8.33838542527986, 48.6680485706054, 4.718447854656915e-16]
2,81,Tensor:(0.7125214570092752, training=True),[-676.7886878428803, -8.335121363456581, 48.66804857060539, 5.551115123125783e-16]
2,82,Tensor:(1.0186164175982655, training=True),[-677.0891339191355, -8.33723639545569, 48.66804857060539, 4.996003610813204e-16]
2,83,Tensor:(0.867962483641722, training=True),[-677.0418511516338, -8.337590110838072, 48.6680485706054, 4.996003610813204e-16]
2,84,Tensor:(1.0598801862084521, training=True),[-676.4456161948838, -8.332351447333725, 48.66804857060539, 5.273559366969494e-16]
2,85,Tensor:(0.5415280976698995, training=True),[-676.4227475717951, -8.331687730764989, 48.66804857060539, 4.718447854656915e-16]
2,86,Tensor:(0.8628288329546371, training=True),[-676.5793636073507, -8.333865952527267, 48.66804857060539, 4.718447854656915e-16]
2,87,Tensor:(1.1499349877880674, training=True),[-677.0205016783287, -8.33633533229694, 48.66804857060539, 5.551115123125783e-16]
2,88,Tensor:(1.1651208412814782, training=True),[-677.0927506658966, -8.337137864959619, 48.66804857060539, 5.273559366969494e-16]
2,89,Tensor:(0.645047131365673, training=True),[-677.163588568455, -8.33838580817033, 48.66804857060539, 4.440892098500626e-16]
2,90,Tensor:(0.546149239867049, training=True),[-676.7905281465232, -8.335134993984227, 48.66804857060539, 4.440892098500626e-16]
2,91,Tensor:(0.6395944368905017, training=True),[-676.5577899442935, -8.333592170654967, 48.66804857060539, 5.551115123125783e-16]
2,92,Tensor:(0.8394631497045144, training=True),[-676.457625127692, -8.333543161579389, 48.6680485706054, 4.718447854656915e-16]
2,93,Tensor:(0.8396065417025809, training=True),[-676.3457948313517, -8.331580005545103, 48.66804857060539, 2.498001805406602e-16]
2,94,Tensor:(0.6765503008623988, training=True),[-676.5541379619721, -8.333128964027269, 48.66804857060539, 5.273559366969494e-16]
2,95,Tensor:(0.7803705361331211, training=True),[-676.1153254433157, -8.328842571636205, 48.6680485706054, 3.608224830031759e-16]
2,96,Tensor:(0.7162792755478816, training=True),[-676.4083549957442, -8.3330062678843, 48.6680485706054, 2.498001805406602e-16]
2,97,Tensor:(0.6990094516186377, training=True),[-676.5815019347723, -8.335061333655926, 48.66804857060539, 3.608224830031759e-16]
2,98,Tensor:(0.5936332354090501, training=True),[-676.3032083804802, -8.332498084745803, 48.66804857060539, 3.885780586188048e-16]
2,99,Tensor:(0.5313008025780278, training=True),[-676.2130647010839, -8.331275021538962, 48.66804857060539, 3.0531133177191805e-16]
2,100,Tensor:(0.6565767350901426, training=True),[-675.9011940406318, -8.32836908594496, 48.66804857060539, 3.0531133177191805e-16]
2,101,Tensor:(0.6841040537225145, training=True),[-675.7345406913332, -8.325573692129264, 48.66804857060539, 2.498001805406602e-16]
2,102,Tensor:(0.9358677871211899, training=True),[-675.6888713528032, -8.325246062767272, 48.66804857060539, 2.498001805406602e-16]
2,103,Tensor:(0.4555603787611017, training=True),[-675.435599910469, -8.324292787528947, 48.66804857060539, 2.220446049250313e-16]
2,104,Tensor:(0.5610224873661268, training=True),[-675.2666536196567, -8.323093911961415, 48.66804857060539, 2.220446049250313e-16]
2,105,Tensor:(0.5082386668418443, training=True),[-675.2597319638936, -8.32382611284737, 48.66804857060539, 1.1102230246251565e-16]
2,106,Tensor:(0.5621197264329431, training=True),[-675.1223254877679, -8.321802206026447, 48.66804857060539, 2.498001805406602e-16]
2,107,Tensor:(0.7924982670106, training=True),[-675.41974586453, -8.324704381142576, 48.66804857060539, 2.220446049250313e-16]
2,108,Tensor:(0.5386289477690136, training=True),[-675.283566538551, -8.324534686423284, 48.66804857060539, 2.220446049250313e-16]
2,109,Tensor:(0.5627920391828893, training=True),[-675.3748796520503, -8.32501144452697, 48.66804857060539, 2.220446049250313e-16]
2,110,Tensor:(0.4851815187237346, training=True),[-675.1859639930036, -8.323437832036952, 48.66804857060539, 1.6653345369377348e-16]
2,111,Tensor:(0.5394700424796232, training=True),[-675.082881989341, -8.322473900250618, 48.66804857060539, 2.7755575615628914e-16]
2,112,Tensor:(0.5849632681615364, training=True),[-674.9469398189968, -8.320754685949327, 48.66804857060539, 1.6653345369377348e-16]
2,113,Tensor:(0.6551873772348873, training=True),[-675.0090830014391, -8.321999676288232, 48.66804857060539, 2.220446049250313e-16]
2,114,Tensor:(0.42308067164395946, training=True),[-674.7366579457592, -8.319145093868556, 48.66804857060539, 2.220446049250313e-16]
2,115,Tensor:(1.0029811878608195, training=True),[-675.2712949231004, -8.32528652199602, 48.66804857060539, 1.6653345369377348e-16]
2,116,Tensor:(0.6901527604858261, training=True),[-675.0521599435313, -8.322743521648295, 48.66804857060539, 5.551115123125783e-17]
2,117,Tensor:(0.9127598314092255, training=True),[-675.1848266631582, -8.325607866915007, 48.66804857060539, 1.1102230246251565e-16]
2,118,Tensor:(0.8026364360979583, training=True),[-674.600076484215, -8.319651647173504, 48.66804857060539, -5.551115123125783e-17]
2,119,Tensor:(0.6645763749599003, training=True),[-674.6405230130202, -8.318859632320281, 48.66804857060539, -5.551115123125783e-17]
2,120,Tensor:(0.6265900691669524, training=True),[-674.5027513232861, -8.319139522962482, 48.66804857060539, 1.1102230246251565e-16]
2,121,Tensor:(0.5610778942731369, training=True),[-674.3148282991526, -8.317558895893125, 48.66804857060539, 1.1102230246251565e-16]
2,122,Tensor:(0.7663947041364924, training=True),[-674.5831166203698, -8.320883095365264, 48.66804857060539, 5.551115123125783e-17]
2,123,Tensor:(0.8369177320285788, training=True),[-674.5363847940857, -8.321566278156451, 48.66804857060539, 1.6653345369377348e-16]
2,124,Tensor:(0.7893326000582729, training=True),[-674.5864227999664, -8.323988726751619, 48.66804857060539, 0.0]
2,125,Tensor:(0.7083480898111145, training=True),[-674.7046599797562, -8.324497341483866, 48.66804857060539, -5.551115123125783e-17]
2,126,Tensor:(0.9779180419900015, training=True),[-674.8052511537205, -8.32635990291063, 48.6680485706054, 5.551115123125783e-17]
2,127,Tensor:(0.7974151588799235, training=True),[-674.9262137202983, -8.327428947956157, 48.66804857060539, 0.0]
2,128,Tensor:(0.6633606774040074, training=True),[-674.9090321595028, -8.326196649750495, 48.6680485706054, -5.551115123125783e-17]
2,129,Tensor:(0.9152116698614821, training=True),[-674.9451557688409, -8.326988122668734, 48.66804857060539, 5.551115123125783e-17]
2,130,Tensor:(1.0657752103491063, training=True),[-675.1793451843455, -8.329876529839375, 48.66804857060539, -1.6653345369377348e-16]
2,131,Tensor:(0.8265924820121425, training=True),[-675.9183397200854, -8.33635681030768, 48.66804857060539, -1.1102230246251565e-16]
2,132,Tensor:(0.39823054317496626, training=True),[-675.7589412069851, -8.334876432932948, 48.66804857060539, -1.6653345369377348e-16]
2,133,Tensor:(0.7331957831180823, training=True),[-675.8842770989286, -8.33582213618605, 48.66804857060539, -5.551115123125783e-17]
2,134,Tensor:(0.6137007406916765, training=True),[-675.8690199655807, -8.335775482651727, 48.66804857060539, -5.551115123125783e-17]
2,135,Tensor:(0.649746263446534, training=True),[-675.5349818027029, -8.333561066243163, 48.66804857060539, -1.6653345369377348e-16]
2,136,Tensor:(0.8548201551508856, training=True),[-675.7111611521831, -8.333204644936272, 48.66804857060539, -1.1102230246251565e-16]
2,137,Tensor:(1.1997133261711221, training=True),[-676.7421216319325, -8.345762605702138, 48.66804857060539, -1.1102230246251565e-16]
2,138,Tensor:(0.6391890261199672, training=True),[-676.9384516019355, -8.34750692065207, 48.66804857060539, -5.551115123125783e-17]
2,139,Tensor:(0.9774189800641073, training=True),[-677.0633961026309, -8.34947297219994, 48.66804857060539, -1.1102230246251565e-16]
2,140,Tensor:(0.7070387371163797, training=True),[-676.6600653031848, -8.34614841704682, 48.66804857060539, -1.6653345369377348e-16]
2,141,Tensor:(0.6051128461530412, training=True),[-676.4048048782189, -8.343750150051587, 48.66804857060539, -5.551115123125783e-17]
2,142,Tensor:(1.0564616439288899, training=True),[-676.6672471371783, -8.348943949797105, 48.66804857060539, 5.551115123125783e-17]
2,143,Tensor:(1.1004896489695155, training=True),[-677.0159366287883, -8.352847930300825, 48.66804857060539, -5.551115123125783e-17]
2,144,Tensor:(0.6740062663370545, training=True),[-676.8934176898289, -8.351592133120715, 48.66804857060539, 5.551115123125783e-17]
2,145,Tensor:(1.0131610230265187, training=True),[-677.1438379288254, -8.354549606099992, 48.66804857060539, 5.551115123125783e-17]
2,146,Tensor:(1.1203466922296652, training=True),[-677.62822440414, -8.357962030860158, 48.66804857060539, -5.551115123125783e-17]
2,147,Tensor:(1.0866280787267923, training=True),[-677.8737890412068, -8.360525087040978, 48.66804857060539, -1.1102230246251565e-16]
2,148,Tensor:(0.9017891453820032, training=True),[-677.6876794111215, -8.359383548569483, 48.66804857060539, 0.0]
2,149,Tensor:(0.6868636296542228, training=True),[-677.8181957541206, -8.361799985325952, 48.66804857060539, -1.1102230246251565e-16]
2,150,Tensor:(0.6106843883748013, training=True),[-677.7835884513584, -8.360537935638938, 48.66804857060539, 5.551115123125783e-17]
2,151,Tensor:(0.7796745511712331, training=True),[-678.0250196963702, -8.363446256833164, 48.66804857060539, 5.551115123125783e-17]
2,152,Tensor:(0.6618014728930196, training=True),[-677.953870817518, -8.362453778509764, 48.66804857060539, 0.0]
2,153,Tensor:(0.6305329703609425, training=True),[-677.4950694219012, -8.356569079883833, 48.66804857060539, 5.551115123125783e-17]
2,154,Tensor:(0.7758468448320655, training=True),[-677.3792289732835, -8.355111816459065, 48.66804857060539, 5.551115123125783e-17]
2,155,Tensor:(0.6786832267660512, training=True),[-677.4768889805775, -8.35662050993854, 48.66804857060539, 2.220446049250313e-16]
2,156,Tensor:(0.5091219811525638, training=True),[-677.0166760228801, -8.350852322565334, 48.66804857060539, 5.551115123125783e-17]
2,157,Tensor:(0.7670233879818603, training=True),[-676.9985517957554, -8.35320064919848, 48.66804857060539, 0.0]
2,158,Tensor:(0.8195299231783058, training=True),[-676.728807880887, -8.349767850145389, 48.66804857060539, 2.220446049250313e-16]
2,159,Tensor:(0.7965939196117351, training=True),[-676.5840863833332, -8.349116996299573, 48.66804857060539, 2.220446049250313e-16]
2,160,Tensor:(0.937021732396769, training=True),[-676.3561808591414, -8.346441993582957, 48.66804857060539, 5.551115123125783e-17]
2,161,Tensor:(0.599328710872451, training=True),[-676.091208268943, -8.341919515094403, 48.66804857060539, 5.551115123125783e-17]
2,162,Tensor:(0.8377365638952825, training=True),[-675.8806487300485, -8.34123348785915, 48.66804857060539, 1.1102230246251565e-16]
2,163,Tensor:(0.4333995287854633, training=True),[-675.746168825523, -8.340137478797129, 48.66804857060539, 0.0]
2,164,Tensor:(0.555079166225246, training=True),[-675.389305556198, -8.336324907243597, 48.66804857060539, 1.6653345369377348e-16]
2,165,Tensor:(0.8103353250970785, training=True),[-675.8851378026259, -8.340449644097088, 48.66804857060539, 1.1102230246251565e-16]
2,166,Tensor:(0.6415975534589025, training=True),[-675.9089029665176, -8.339903384382655, 48.66804857060539, 0.0]
2,167,Tensor:(0.8344169099199944, training=True),[-676.1289222608341, -8.342439069595425, 48.66804857060539, -5.551115123125783e-17]
2,168,Tensor:(0.646091029423255, training=True),[-676.2356321022069, -8.343848125168993, 48.66804857060539, 5.551115123125783e-17]
2,169,Tensor:(0.9607146014550425, training=True),[-676.5823636583181, -8.346146745599686, 48.66804857060539, 1.1102230246251565e-16]
2,170,Tensor:(0.7005318898801302, training=True),[-676.6922502420622, -8.346517899486674, 48.66804857060539, 0.0]
2,171,Tensor:(0.7558032899796355, training=True),[-676.623510613084, -8.347899333260669, 48.66804857060539, 5.551115123125783e-17]
2,172,Tensor:(0.8054955606563158, training=True),[-676.7319796965099, -8.348777279653431, 48.66804857060539, 1.1102230246251565e-16]
2,173,Tensor:(0.5301523900006226, training=True),[-676.5628304515931, -8.34785419685274, 48.66804857060539, 2.220446049250313e-16]
